z0_1, z0_2, z0_3, z0_4, Zopt_1, Zopt_2, Zopt_3, Zopt_4, Zopt_5, Zopt_6, n,sigma_1, sigma_2, sigma_3
0.5991512176207386,0.10646927224226296,1.101453734655646,1.304797162890448,0.9630803722327197,1.1863161009777783e-13,1.487906464214175,2.062518471959208,6.210899738809736,-0.47414896780162996,1531.0,2,1,3
2.7251994215175817,2.1158979618111,1.4923044664579774,1.9604642472501181,2.714378185904152,3.097872493755737,1.1143435133832786,2.4240863693227754,32.45037542001595,-0.4924941085641265,8249.0,1,2,3
1.113824975633963,1.6957634241803932,1.4379616218882845,0.9313570968566872,1.0685058645170566,1.7885480632482733,0.40450049504276997,0.8841375343829629,8.347624127026918,-0.6416511017190385,2265.0,3,1,2
2.440225820031988,0.1319411651483096,0.37293096781238705,1.649956367057444,3.1415923216036004,3.141578766477191,0.6406417979476169,2.7885154128900003,15.236799699633458,-0.3479982124852614,3564.0,3,1,2
2.438935207834675,1.1835746765128257,0.4339027884676248,0.5762726086970197,1.5670289877102759,1.72933808630811,2.515193316097926e-13,0.8362152425174867,16.5865894606493,-0.4872969928753399,4204.0,1,2,3
2.3379848687678972,2.2248963047620407,1.7884927367952166,2.233385927819001,3.141587964705565,2.2443489295789,1.682677118505764,3.087500076282182,7.543152793642254,-0.5000000112967288,1931.0,1,2,3
0.2877372687273082,0.8931435326811568,2.289654662734284,1.5537820847340995,1.5902277664534825,3.1328488352192623,2.188743656031715,2.356170579748806,1.6631920570372556,-0.23359969950892484,18.0,1,3,2
2.611943194489277,0.193199223080479,2.4193117164484805,0.43979027937408766,3.1415926333596844,8.881784197001252e-16,1.9203225641800947,6.337871673286627e-18,8.077619626000429,-0.5101677927836696,2092.0,2,1,3
0.7836049300839653,1.0863540313611113,0.931527746379251,1.343733677087738,1.55757342830037,2.0547158313634104,1.5032197920283301,2.1499676838973034,22.523262463041945,-0.35863050593288015,4572.0,2,1,3
1.3122378850001535,0.6042498131282408,3.0501890327482717,2.945701123807396,0.8798787987422532,0.27617192854981276,0.5153899530361923,2.8820791522569635,14.405048264632953,-0.6247605543191147,4153.0,1,2,3
0.8060370477836707,0.8206360649574602,1.2920598468736684,0.5972426487231995,0.5217844325530232,0.36706201736653565,0.7238614436215443,0.37638252289067525,14.730040569076337,-0.43679751131877986,3510.0,2,1,3
2.186907900649456,0.6846482562831353,1.8901769855364319,2.485505838040881,1.9468440916431915,3.1415925953078454,1.1899407145256187,2.606863882035714,7.0840050181918155,-0.4620929613329766,1753.0,2,3,1
0.8663906816905259,1.6881260620914378,1.176347190215533,0.748772495703299,0.5134515091041888,1.3134767624658032,1.0208512978533228,0.24764570503835626,11.619466806453993,-0.49006312759679954,2850.0,3,2,1
2.099241813133878,2.543102686943327,3.0155131609399595,2.3840724083858715,2.2718643296253234,2.6868756047526405,2.919634315483971,2.2762992365415333,7.7465484817144805,-0.5000001015303488,1983.0,3,2,1
2.644319318770249,0.5583147593366385,1.6291706496140266,2.840665678223499,0.7988974402087664,0.18695314237040994,0.9140020522417132,2.258190161219153,15.651876184029287,-0.54909670229793,4145.0,1,2,3
0.08938218853055818,1.865738033090398,0.781646017922039,2.457152850597412,2.1163473798582957,0.1343943743251863,1.6204596788227281,2.849167129982218,22.731168293782112,-0.42077199579260155,5254.0,1,2,3
1.1885920538393338,0.1950828184203027,0.8567417454639499,0.32826175491468473,1.0035628560798673,8.526512829121202e-14,1.2820548226139985,0.2889679855449761,14.432487039304077,-0.4973727659441771,3674.0,2,1,3
2.963411050883059,1.0398470376135955,0.6767178609662393,2.9753723221520776,3.1415922962315914,3.141587879424652,1.1200518122284697,2.356194490190635,16.137754816255825,-0.5000000032471176,4131.0,3,2,1
2.808646295288007,0.43399860137416246,2.7150438608540064,1.8508925855907195,2.6374355038667145,2.5260044819759122e-5,2.1812107860327985,1.8235195101010857,14.661054676330403,-0.4999999999999926,3753.0,1,3,2
2.8739595286355875,0.9788603536924103,1.9967173184970508,0.8570596728581313,1.799461265912281,1.0005008212602169,1.7433057621177104,1.1979834682046178,16.333468394205724,-0.500000000734457,4181.0,1,2,3
2.0117040302289606,0.7952017417075717,1.1067509558404671,2.4626302568303786,1.4805338008513174,2.339109944107103e-13,1.8016496556702537,2.393182186106329,14.906295288611974,-0.4913189124110464,3761.0,2,1,3
1.3823034355727057,2.833384589843675,2.6011234457395784,1.1571707878875006,2.869979556377441,2.8414546368437543,1.866686168428184,1.820690290675538,13.461587830026813,-0.5003049318287063,3448.0,3,2,1
1.868200768921694,0.747707885824556,2.870318288411713,1.997351893217493,2.1827439302536242,2.2348535507881664,0.3521677103353604,0.6984857078056725,14.62196517550619,-0.4999999991188094,3743.0,2,1,3
0.3541658908877876,0.4854386138643253,0.8664911676079736,0.196861080888271,0.7646054311515812,1.7315351182596102,0.9583215719365209,0.3436037928732153,10.429830913558842,-0.4795952383724194,2626.0,2,1,3
1.774851685823053,1.3649275365973759,2.2441327865789,1.7232320254937579,1.27610005730433,0.9534678273355884,2.603965661335928,0.4612133559252775,8.863739026179257,-0.5000000915582932,2269.0,3,1,2
2.8774400807847784,0.7287350808810741,0.3940406556950184,2.367073808067172,3.141592472181029,3.141592546653847,0.48522269005756336,2.644939500597054,1.3565227396622765,-0.4999998924717906,347.0,3,1,2
1.343015993235425,0.6351478158529369,2.4285328707715506,0.6127944178368357,1.7361734216651294,1.6976016120667592,2.5731031922299996,2.6753230793109175,9.039397105661967,-0.49999991300285807,2314.0,3,2,1
2.3090791249903666,0.26948978120657163,1.086182387610217,0.8170256109743682,3.1415419037268366,0.21215677841757052,1.5833148102423964,1.311430881529636,10.204036605782397,-0.4999999279677978,2612.0,3,2,1
1.04371677372597,1.3685915524581502,2.282701568307787,0.3908416376280272,1.4896565078843034,3.1251117914945454,1.1013703194587507,0.785328156593741,8.410811304587192,-0.48446774926006075,2116.0,3,2,1
0.9606746080856151,0.810374098218512,0.9312978815354701,1.6495736940337873,1.9772733225808914,1.374018677773162,0.9715891807232312,3.13093975659094,15.838227842218394,-0.5441273314593482,4142.0,1,2,3
2.7776259448520655,1.4599271358846675,0.9082017127426821,0.42013337906329484,3.141592653588852,1.4250656373152966,1.4292715630191053,0.44678831537940694,18.55115313454587,-0.49618986832197404,4729.0,1,3,2
2.2631732197215566,1.6978726227859986,0.5204847319853101,0.9219755570455725,2.1843912874206954,2.4786081575828884,0.00013385499299087015,1.0160787487060958,15.213149895639607,-0.4396760864438575,3707.0,2,1,3
1.2877921417578084,2.0086639293267647,1.5472482845408466,0.6446039104609368,1.41895467980774,2.08783279707202,1.640646730793105,0.7714970128183751,9.226277966130409,-0.5000000071563024,2362.0,1,2,3
1.106221485785678,0.8192328467057822,2.470105422857671,1.9547037105327998,1.0661348981764138,0.36040662902225407,2.9202718079796592,1.8235103654226947,19.484655073520983,-0.48989369621423284,4917.0,1,3,2
2.0972552424620288,1.2182275046356665,1.3482810050766774,2.8699788439022016,3.141588022435713,1.4448586260805518,1.8859163221857012,2.984506464699,17.85693130078305,-0.5000000093877001,4571.0,3,2,1
0.6258129585443485,0.32759891948127534,1.5614771679842478,0.22033888300873708,0.6048825446548904,2.612741958238483e-5,2.508460918705534,0.07474092472902547,11.603421027423648,-0.5000000514143106,2970.0,3,1,2
1.5565880264109075,1.5104856118507282,2.2837838352733373,0.7581311920730387,1.016856437508053,0.9363604720544569,2.260055021017339,0.2944639211166541,19.200963983308906,-0.5000000040549658,4915.0,1,3,2
0.42648141937453776,0.071239480536407,2.7158125924685828,1.5238980247068097,0.5061682839500264,0.800357627942577,2.8288728558160705,1.5557092586041743,12.594514090916254,-0.6768842177771941,4027.0,2,1,3
2.4444927197290665,0.9276466581874055,2.582630750810151,1.225119104315209,2.0523217941168683,1.4818635002305485,2.1007983328198336,0.893836181783503,15.267421127600795,-0.5000000032578876,3908.0,3,1,2
0.8125581653001811,1.3595924279901355,0.012275351264328114,0.4647469787327806,0.5487891391589838,0.00660920933889475,0.8442345870198498,0.42991936129929853,14.569761057144435,-0.44407239244552116,3510.0,2,1,3
1.2052293558637845,1.0085757038703704,2.2496425991382916,2.4001617409777656,1.5771411903978045,2.131135762466424,0.4717759899273977,0.6186332802838792,10.197881889906444,-0.5002148210331381,2611.0,2,1,3
1.1490093844777063,0.9698873014730827,2.8626937472524125,1.411454234642182,1.3785257426841937,1.756253085967915,0.3522907466480979,1.8464662106162457,15.682911415238502,-0.29853909334693046,3283.0,3,2,1
0.9885596857783453,2.3231371020278453,0.06068232544857344,0.2514654638594817,1.9115143667554144,0.1613905746229305,1.6181956357925777,1.645409744623742,23.090444857474377,-0.5453310047104845,6150.0,2,1,3
0.487990638176784,0.49863538155236076,0.7238474328824192,1.0000153018894127,1.9702238605382794,1.5485414340242853,0.1560612051551269,1.1540923829998746,16.346784687407194,-0.5445894729289283,4263.0,1,2,3
2.105336505256205,2.5193776661857914,0.8949148260615927,2.392340305323403,2.4859018632202736,1.6526035420920049,0.662210918130513,1.705760465091001,15.144847742291756,-0.747180561843989,4772.0,3,2,1
2.986582924473098,0.10486738895432188,2.472108978273109,0.3020476828121081,2.3291431057971614,1.723315504059975e-6,2.406402226188393,0.2386088818738305,13.744605573198653,-0.49999999173034687,3519.0,3,1,2
2.0183961491230753,1.1291282845154902,0.14921132966278378,1.5819739509488049,1.9243528042641336,4.1033842990145786e-13,2.2382096176443156e-13,2.303942042579255,15.438423020366653,-0.5059817905822991,3942.0,2,1,3
1.8578230831111409,0.8160195926507932,2.9867269941687598,1.7843781357777675,2.8756662548309575,0.1803377081593336,3.115602323880616,1.6362273911159417,8.673876056586161,-0.5581932063064277,1802.0,3,2,1
1.9431378746304715,3.130286240858955,2.7327207604084642,0.6391660936505241,1.945821694337465,3.141587467179841,2.5188222548434043,0.7853981633844611,16.831198454155512,-0.4999088705585065,4310.0,1,2,3
